id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,status,num_episodes,source,average_episode_duration,rating,background,season,season_year,broadcast_day,broadcast_time,main_picture_url,genres,studios
7643,Domo-kun,1998-12-22,2008-01-01,"A strange monster hatches from a mysterious egg. He befriends various animals, and takes residence in Osajii's burrow. He discovers new and exciting things about everyday life.

As of 2008, there are at least 37 regular TV spot episodes of Domo-kun. These 37 episodes were released on DVD in Japan in July of 2009.",6.46,7417.0,10562,3128,956,finished_airing,37,other,39,g,,winter,1999.0,other,,https://cdn.myanimelist.net/images/anime/3/18406l.jpg,"Comedy, Kids, Slice of Life",dwarf
7645,Heartcatch Precure!,2010-02-07,2011-01-30,"Young flower enthusiast Tsubomi Hanasaki is often modest and quiet. But with her family moving to a new town, she aims to reinvent her image at her new school as someone more confident and outgoing. On moving day, she dreams of a mysterious tree in the sky guarded by a warrior named ""Cure Moonlight.""

Tsubomi quickly learns that this was no ordinary dream when she encounters two mysterious fairies—Chypre and Coffret—who are being hunted down by a strange woman. When the woman summons a giant monster to attack the city, Tsubomi finds herself transforming into a warrior to fight the enemy! Taking on the alias ""Cure Blossom,"" Tsubomi learns that the woman is part of a villainous group that aims to turn the world into a lifeless desert, with her new duty being to stop it from happening. As Tsubomi continues to battle more monsters and uncover the secrets behind Cure Moonlight, will she find the confidence needed to overcome her timid nature?

[Written by MAL Rewrite]",7.86,929.0,4047,35628,13439,finished_airing,49,original,1450,g,,winter,2010.0,sunday,08:30,https://cdn.myanimelist.net/images/anime/2/25915l.webp,"Action, Comedy, Mahou Shoujo",Toei Animation
7646,Yawarakame♥,2009-12-01,2010-05-25,"A mobile phone TV show broadcasted on Bee TV.  

The anime is most notable for its entire cast being voiced by seiyuu Sawashiro Miyuki, who plays every single character, from male to female and from human to non-human.",,16242.0,15986,673,123,finished_airing,26,original,120,,,fall,2009.0,,,https://cdn.myanimelist.net/images/anime/8/18410l.webp,"Comedy, Kids",ufotable
7647,Arakawa Under the Bridge,2010-04-05,2010-06-28,"Kou Ichinomiya is the son of a wealthy businessman who holds a firm belief in his elite status. As such, he is determined to avoid becoming indebted to anyone; but one day, after a run-in with some mischievous kids on Arakawa Bridge, he ends up falling into the river running underneath. Luckily for him, a passerby is there to save him—but now, he owes his life to this stranger!
 
Angered by this, Kou insists on paying her back, but this may just be the worst deal the arrogant businessman has ever made. The stranger—a stoic, tracksuit-wearing homeless girl known only as Nino—lives in a cardboard box under the bridge and wants only one thing: to fall in love. Asking Kou to be her boyfriend, he has no choice but to accept, forcing him to move out of his comfortable home and start a new life under the bridge!

[Written by MAL Rewrite]
",7.56,1758.0,702,365860,157780,finished_airing,13,manga,1440,pg_13,"Episode 4 of Arakawa Under the Bridge was longer than the airing block it was scheduled for, so the epilogue and opening were cut out and streamed online instead.",spring,2010.0,monday,01:35,https://cdn.myanimelist.net/images/anime/1019/98620l.webp,"Comedy, Romance, Seinen",Shaft
7651,Ningen Shikkaku: Director's Cut-ban,2009-12-12,2009-12-12,,7.49,2043.0,6420,11705,2412,finished_airing,1,novel,5340,r,"Theatrical re-edit of the ""Ningen Shikkaku"" section of Aoi Bungaku Series. The original anime's section was based on Osamu Dazai's novel of the same name. This cut also includes new footage.",fall,2009.0,,,https://cdn.myanimelist.net/images/anime/6/24794l.webp,"Drama, Historical, Psychological",Madhouse
7654,Tokyo Magnitude 8.0 Recap,2009-12-11,2009-12-11,Recap special of Tokyo Magnitude 8.0.,7.06,4178.0,7097,9208,3100,finished_airing,1,original,3079,pg_13,,fall,2009.0,,,https://cdn.myanimelist.net/images/anime/6/18435l.webp,Drama,"Bones, Kinema Citrus"
7655,Major S6,2010-04-03,2010-09-25,"The intense Baseball World Cup has reached its conclusion. Gorou Honda has regained his passion for baseball and is once again back in full gear. He has secured a team position with the Hornets and has travelled back to America to prepare for his spectacular debut as a Major League pitcher.

However, Gorou encounters a sudden series of unexpected issues and devastating events follow, crushing his motivation and potentially reducing the baseball career that he has worked tirelessly to maintain into crumbs. In the final season of Major, Gorou must yet again overcome immense hardship in order to save his baseball career. This time there is no simple solution, as the problem is deeply rooted within his own mind...

[Written by MAL Rewrite]",8.31,270.0,2913,65929,38276,finished_airing,25,manga,1440,pg_13,,spring,2010.0,saturday,18:00,https://cdn.myanimelist.net/images/anime/2/75216l.jpg,"Shounen, Sports, Team Sports",SynergySP
7659,Aisubeki Mirai e,2009-11-27,2009-11-27,"Animated music video for Exile's ""Aisubeki Mirai e"".",6.27,,12779,1600,949,finished_airing,1,original,516,g,,fall,2009.0,,,https://cdn.myanimelist.net/images/anime/5/19058l.webp,Music,
7661,Giant Killing,2010-04-04,2010-09-26,"East Tokyo United (ETU) has been struggling in Japan's top soccer league for the past few years. It has taken everything they have just to avoid relegation. To make matters even worse, the team has lost five matches in a row, leading to abysmal team morale. Even the fans are beginning to abandon them, and rumors hint that the home ground municipality is going to withdraw their support. With countless coaches fired and poor financial choices in hiring players, it is a downward spiral for ETU.

The board of directors, under pressure from general manager Kousei Gotou, takes a gamble and hires a new coach—the slightly eccentric Takeshi Tatsumi. Though considered a great soccer player when he was younger, Tatsumi abandoned ETU years ago. However, since then, he has proven himself successful as the manager of one of England's lower division amateur teams.

Tatsumi's task won't be easy; ETU fans call him a traitor, and the team is pitted against others with larger budgets and better players. Yet even the underdog can take down a goliath, and Tatsumi claims he is an expert at giant killing.

[Written by MAL Rewrite]",7.53,1893.0,2739,73679,36654,finished_airing,26,manga,1469,pg_13,,spring,2010.0,sunday,09:25,https://cdn.myanimelist.net/images/anime/13/30191l.jpg,"Adult Cast, Drama, Seinen, Sports, Team Sports",Studio Deen
7662,Shinrei Tantei Yakumo,2010-10-03,2010-12-26,"Haruka Ozawa's sophomore year is getting seriously scary. One of her friends is possessed, another has committed suicide and Haruka could be the next one to flunk the still-breathing test. Her only way out of this potentially lethal dead end? Yakumo Saito, an enigmatic student born with a mysterious red eye that allows him to see and communicate with the dead. But the deceased don't always desist and some killers are more than ready to kill again to keep dead men from telling any more tales. That doesn't stop Haruka's knack for digging up buried secrets, and there's even more evidence of bodies being exhumed by both Yakumo's police contact and an investigative journalist with a newly made corpse in her closet! Can this pair of anything but normal paranormal detectives solve the ultimate dead case files or will they end up in cold storage themselves? 

(Source: Sentai Filmworks)",7.29,2892.0,1784,137145,57059,finished_airing,13,novel,1470,pg_13,,fall,2010.0,sunday,23:00,https://cdn.myanimelist.net/images/anime/13/35829l.webp,"Adult Cast, Detective, Horror, Mystery, Supernatural",Bee Train
7664,Nils no Fushigi na Tabi (Movie),1985-10-01,1985-10-01,"Nils Holgersson is a young boy on a farm who is cruel to the animals. But when he catches the farm's little goblin it becomes one prank too many. He is magically shrunk and suddenly the farm animals are out for revenge. He flees on the back of the goose Morten and they join up with a flock of wild geese. Together they travel all over Sweden, with Nils hoping to find a way to become big again. 

(Source: ANN) 

Note: No theatrical release was actually made and it became available to the general public as an OVA in 1985.

(Source: AniDB)",6.5,7183.0,13084,1460,580,finished_airing,1,novel,5807,g,,fall,1985.0,,,https://cdn.myanimelist.net/images/anime/10/69741l.jpg,"Adventure, Fantasy, Kids",Pierrot
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,1981-07-18,1981-07-18,"Professor Senbei finds a videotape of his deceased father providing instructions on how to create a love potion. The main ingredient is a tear of the evil Gyaasuka Daimao who lives at the Wonder Island. To retrieve it, Senbei takes Arale and Gatchan on a wacky adventure.

(Source: ANN)",6.28,8507.0,10810,2915,1321,finished_airing,1,manga,1500,pg_13,,summer,1981.0,,,https://cdn.myanimelist.net/images/anime/4/23167l.jpg,"Comedy, Gag Humor, Sci-Fi, Shounen",Toei Animation
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,1983-03-13,1983-03-13,"Arale and her friends learn of a World Grand Prix being organised by the Radial Kingdom. The prize is marrying Princess Front (a dead ringer to Ms. Yamabuki) or 1 million dollars. Of course they decide to enter for the money. Not so for Dr. Mashirito; he is going for the princess and will stop at nothing to win! The princess though has her own plan, which involves Ms. Yamabuki, and that of course means even Dr. Slump decides to enter with his trusty Borobo. Let the race begin...

(Source: M74)",6.19,8991.0,11964,2076,851,finished_airing,1,manga,3120,pg_13,,winter,1983.0,,,https://cdn.myanimelist.net/images/anime/2/23173l.jpg,"Comedy, Gag Humor, Sci-Fi, Shounen",Toei Animation
7668,Suki desu Suzuki-kun!!,2009-12-18,2010-07-26,"The story of the manga centers on four classmates who just entered the same junior high school together. On the first day of school, a boy named Hikaru Suzuki sees a talented girl named Sayaka performing lines from a drama on the school's rooftop, and he cannot take his eyes off her. Even as Hikaru becomes interested in Sayaka, his longtime friend Chihiro secretly pines for him. On top of that, a boy named Shinobu Suzuki — no relation to Hikaru — is falling for Chihiro. 

(Source: ANN)",5.92,10510.0,8685,5603,2641,finished_airing,2,manga,900,pg_13,,fall,2009.0,,,https://cdn.myanimelist.net/images/anime/2/19059l.webp,Romance,
7669,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",2009-12-26,2009-12-26,"Short episode bundled with the limited edition release of ""Bungaku Shoujo"" Minarai no, Shoushin.",6.84,5215.0,5216,19999,10851,finished_airing,1,light_novel,930,pg_13,,fall,2009.0,,,https://cdn.myanimelist.net/images/anime/1671/127574l.jpg,"Comedy, Fantasy, School",Production I.G
7674,Bakuman.,2010-10-02,2011-04-02,"As a child, Moritaka Mashiro dreamt of becoming a mangaka, just like his childhood hero and uncle, Tarou Kawaguchi, creator of a popular gag manga. But when tragedy strikes, he gives up on his dream and spends his middle school days studying, aiming to become a salaryman instead.

One day, his classmate Akito Takagi, the school's top student and aspiring writer, notices the detailed drawings in Moritaka's notebook. Seeing the vast potential of his artistic talent, Akito approaches Moritaka, proposing that they become mangaka together. After much convincing, Moritaka realizes that if he is able to create a popular manga series, he may be able to get the girl he has a crush on, Miho Azuki, to take part in the anime adaptation as a voice actor. Thus the pair begins creating manga under the pen name Muto Ashirogi, hoping to become the greatest mangaka in Japan, the likes of which no one has ever seen.

[Written by MAL Rewrite]",8.17,444.0,361,642295,305162,finished_airing,25,manga,1470,pg_13,"Bakuman. was licensed by Media Blasters in North America, but only released  one 2-disc DVD containing the first 7 episodes, the rest of the releases were cancelled. ",fall,2010.0,saturday,18:00,https://cdn.myanimelist.net/images/anime/6/26138l.webp,"Comedy, Drama, Otaku Culture, Romance, Shounen",J.C.Staff
7681,Kyouryuu Wakusei,1993-04-05,1994-01-27,"First show in the Virtual Trilogy, a mix of anime and live action shots. The story is about the TV Warriors who enter a virtual simulation of the past and encounter Dinosaur-humanity.",6.41,7746.0,15380,777,146,finished_airing,60,original,900,pg,,spring,1993.0,,,https://cdn.myanimelist.net/images/anime/13/69569l.webp,"Adventure, Fantasy, Historical, Sci-Fi",
7683,Suiren no Hito,2000,2000,"An elderly man walks along his house and sees a turtle munching on a turnip. He does not disturb the creature but lets it eat in peace. Later that night, he has a dream of his late wife...
",5.44,12478.0,16550,592,201,finished_airing,1,,960,pg,Winner of the Excellence Award on the 5th Japan Media Arts Festival.,,,,,https://cdn.myanimelist.net/images/anime/1266/113004l.webp,"Award Winning, Drama",Tomoyasu Murata Company
